objectid;Código;Bocas;Situación;Estado;Tipo calle;Calle;Número;APERTURA;M_DERECHA;M_INFERIOR;M_IZQUIERDA;OPERATIVO;geo_shape;geo_point_2d
7434;H1670;3 O 70;U;O;Calle;ZAL(sin nombre);s/n;I;;;;S;"{""coordinates"": [-0.3394806639099214, 39.43630744195695], ""type"": ""Point""}";39.43630744195695, -0.3394806639099214
7435;H1671;3 O 70;U;O;Calle;ZAL(sin nombre);s/n;I;;;;S;"{""coordinates"": [-0.3387296453369972, 39.437881805304485], ""type"": ""Point""}";39.437881805304485, -0.3387296453369972
3919;H1572;3 O 70;U;O;;Puerto Autónomo de Valencia;s/n;D;;;;S;"{""coordinates"": [-0.32728640692656497, 39.46221419450865], ""type"": ""Point""}";39.46221419450865, -0.32728640692656497
3922;H1599;1 O 70;U;O;C;Palleter;48;D;;;;S;"{""coordinates"": [-0.3889236440746583, 39.47293301498739], ""type"": ""Point""}";39.47293301498739, -0.3889236440746583
3926;H1626;3 O 70;U;O;C;JESÚS;48;D;;2.0;1.5;S;"{""coordinates"": [-0.3842974430047229, 39.465340549361144], ""type"": ""Point""}";39.465340549361144, -0.3842974430047229
3927;H1215;3 O 70;U;O;C;SANTA POLA;s/n;D;;3.0;;S;"{""coordinates"": [-0.33238925080500425, 39.44693219769074], ""type"": ""Point""}";39.44693219769074, -0.33238925080500425
3929;H1554;3 O 70;U;O;C;D Vicente Guillot (Tio Bola);31Acc;D;;;;S;"{""coordinates"": [-0.32607522823137447, 39.473138363155925], ""type"": ""Point""}";39.473138363155925, -0.32607522823137447
3930;H1552;3 O 70;U;O;;Puerto Autonomo;;D;;;;S;"{""coordinates"": [-0.3227173890707148, 39.462657774427846], ""type"": ""Point""}";39.462657774427846, -0.3227173890707148
3935;H1709;3 O 70;U;O;Calle;Music Gomis con C. Alqueria Benlloch;;D;;;;S;"{""coordinates"": [-0.40012921242718114, 39.45925352879365], ""type"": ""Point""}";39.45925352879365, -0.40012921242718114
3939;H1623;3 O 70;U;O;C;TRES FORQUES;35;D;;;;S;"{""coordinates"": [-0.3926654553103261, 39.46398173820349], ""type"": ""Point""}";39.46398173820349, -0.3926654553103261
3581;H1064;3 O 70;U;O;C;MADRE SACRAMENTO;2;D;;1.0;;S;"{""coordinates"": [-0.37310514872405626, 39.480264542133995], ""type"": ""Point""}";39.480264542133995, -0.37310514872405626
3586;H97;3 O 70;U;O;C;SAGUNTO;50;D;;1.15;;S;"{""coordinates"": [-0.37473052594145606, 39.484085898801155], ""type"": ""Point""}";39.484085898801155, -0.37473052594145606
3595;H888;3 O 70;U;O;C;SAN RAFAEL;16 Acc;D;;4.0;;S;"{""coordinates"": [-0.3311203280036696, 39.47897364091112], ""type"": ""Point""}";39.47897364091112, -0.3311203280036696
3603;H972;3 O 70;U;O;C;TORRETA DE MIRAMAR;Impares;D;;4.0;;S;"{""coordinates"": [-0.36297813921476774, 39.4877890818156], ""type"": ""Point""}";39.4877890818156, -0.36297813921476774
3607;H1095;3 O 70;U;O;C;GRESES;19;D;;5.0;;S;"{""coordinates"": [-0.35845124026642233, 39.48778054345139], ""type"": ""Point""}";39.48778054345139, -0.35845124026642233
3608;H1093;3 O 70;U;O;C;BARON DE SAN PETRILLO;66;D;;1.5;2.0;S;"{""coordinates"": [-0.36007359252928384, 39.488387568816], ""type"": ""Point""}";39.488387568816, -0.36007359252928384
3609;H191;3 O 70;U;O;C;EMILIO BARO;67;I;0.5;0.5;;S;"{""coordinates"": [-0.3604032076585859, 39.48890210569943], ""type"": ""Point""}";39.48890210569943, -0.3604032076585859
3611;H644;3 O 70;U;O;C;EMILIO BARO;69;D;;1.79999995;13.0;S;"{""coordinates"": [-0.3602651964522997, 39.489197502452484], ""type"": ""Point""}";39.489197502452484, -0.3602651964522997
3612;H969;3 O 70;P;O;Avd;VALLADOLID;8 Acc;D;;0.5;;S;"{""coordinates"": [-0.3616202334441683, 39.48930705093307], ""type"": ""Point""}";39.48930705093307, -0.3616202334441683
3613;H1131;3 O 70;U;O;Avd;VALLADOLID;2;D;;1.0;;S;"{""coordinates"": [-0.36354626499579684, 39.4898572494995], ""type"": ""Point""}";39.4898572494995, -0.36354626499579684
3615;H971;3 O 70;U;O;C;Circul de Belles Arts;7 Acc;D;;0.5;;S;"{""coordinates"": [-0.36189858176023637, 39.490504958651115], ""type"": ""Point""}";39.490504958651115, -0.36189858176023637
3616;H964;3 O 70;U;O;C;ALFAHUIR;38 Acc;D;;2.0;;S;"{""coordinates"": [-0.3635073272768393, 39.490394990449516], ""type"": ""Point""}";39.490394990449516, -0.3635073272768393
3621;H289;3 O 70;U;O;C;DOLORES MARQUES;45;D;;2.0;;S;"{""coordinates"": [-0.36011159349074373, 39.49218053937683], ""type"": ""Point""}";39.49218053937683, -0.36011159349074373
3625;H570;3 O 70;U;F;C;MASQUEFA;66;D;;3.0;;S;"{""coordinates"": [-0.35819586976465906, 39.492621470860264], ""type"": ""Point""}";39.492621470860264, -0.35819586976465906
3628;H968;3 O 70;U;O;C;SANTA GENOVEVA TORRES;Pares;D;;1.0;;S;"{""coordinates"": [-0.3631450430555087, 39.49305017117697], ""type"": ""Point""}";39.49305017117697, -0.3631450430555087
3788;H587;3 O 70;U;O;C;"JOSEP SORIANO I IZQUIERDO ""PERIODISTE""";2ac;D;;1.5;;S;"{""coordinates"": [-0.39497441604591704, 39.500984728267156], ""type"": ""Point""}";39.500984728267156, -0.39497441604591704
3791;H845;3 O 70;U;O;C;Peatonal;s/n;D;;2.0;;S;"{""coordinates"": [-0.4004991965984875, 39.488505569027915], ""type"": ""Point""}";39.488505569027915, -0.4004991965984875
3795;H778;3 O 70;P;O;C;Castell de la Creu;23;D;;;;S;"{""coordinates"": [-0.41442232039338794, 39.5449973632337], ""type"": ""Point""}";39.5449973632337, -0.41442232039338794
3796;H914;3 O 70;U;O;C;Castell de la Creu;22-20;D;;1.5;;S;"{""coordinates"": [-0.4132682319371227, 39.54540661064703], ""type"": ""Point""}";39.54540661064703, -0.4132682319371227
3802;H1008;3 O 70;U;O;Avd;CONSTITUCION;313;D;;2.5;;S;"{""coordinates"": [-0.3685829449416804, 39.50256469687698], ""type"": ""Point""}";39.50256469687698, -0.3685829449416804
3803;H925;3 O 70;U;O;;CTRA TAVERNES BLANQUES ALBORAIA;;I;;1.5;;S;"{""coordinates"": [-0.3599093746472591, 39.50256550967246], ""type"": ""Point""}";39.50256550967246, -0.3599093746472591
3815;H840;3 O 70;U;O;Avd;JUAN XXIII;39;D;;1.0;;S;"{""coordinates"": [-0.3835199438280275, 39.493495389956905], ""type"": ""Point""}";39.493495389956905, -0.3835199438280275
3817;H1139;3 O 70;U;O;C;Fernando Dicenta de Vera;s/n;D;;1.0;;S;"{""coordinates"": [-0.3850107547196008, 39.49427937331533], ""type"": ""Point""}";39.49427937331533, -0.3850107547196008
3818;H1138;3 O 70;U;O;C;FEDERICO ALCACER AGUILAR (DOCTOR EN MEDICINA;30;D;;1.0;;S;"{""coordinates"": [-0.38638658415195387, 39.49509207499764], ""type"": ""Point""}";39.49509207499764, -0.38638658415195387
3820;H1137;3 O 70;U;O;Avd;ECUADOR, EL;4;D;;0.5;;S;"{""coordinates"": [-0.38724275247968004, 39.492957267269546], ""type"": ""Point""}";39.492957267269546, -0.38724275247968004
3822;H1136;3 O 70;U;O;C;POETA SERRANO CLAVERO;38 Acc;D;;1.0;;S;"{""coordinates"": [-0.3879381995202681, 39.49405613740145], ""type"": ""Point""}";39.49405613740145, -0.3879381995202681
3834;H813;3 O 70;U;O;C;Valle de la Ballestera;40;D;;1.0;;S;"{""coordinates"": [-0.4002199941515453, 39.47855569107716], ""type"": ""Point""}";39.47855569107716, -0.4002199941515453
3838;H946;3 O 70;U;O;C;XIPRERS;36;D;;1.0;;S;"{""coordinates"": [-0.40730338459889165, 39.49440311186243], ""type"": ""Point""}";39.49440311186243, -0.40730338459889165
3842;H948;3 O 70;U;O;C;Beniferri;73;D;;0.5;;S;"{""coordinates"": [-0.4080764628260899, 39.49560809895009], ""type"": ""Point""}";39.49560809895009, -0.4080764628260899
3439;H342;3 O 70;U;O;C;MARTINEZ CUBELLS;--;I;;2.0;2.5;S;"{""coordinates"": [-0.3739557102852529, 39.46820755730624], ""type"": ""Point""}";39.46820755730624, -0.3739557102852529
3446;H21;3 O 70;U;O;C;GUILLEM DE CASTRO;1;D;;1.0;;S;"{""coordinates"": [-0.38005387574419625, 39.46810640052302], ""type"": ""Point""}";39.46810640052302, -0.38005387574419625
3447;H403;3 O 70;U;O;C;XATIVA;3;I;;4.0;3.0;S;"{""coordinates"": [-0.37889965853545166, 39.468175416574816], ""type"": ""Point""}";39.468175416574816, -0.37889965853545166
3450;H1173;3 O 70;U;O;C;TONELEROS;21;D;;1.0;;S;"{""coordinates"": [-0.3369147453800613, 39.459386351922085], ""type"": ""Point""}";39.459386351922085, -0.3369147453800613
3454;H1062;3 O 70;U;O;C;ISLAS CANARIAS;Pares;D;;3.0;41.0;S;"{""coordinates"": [-0.33972663017418914, 39.46133044688993], ""type"": ""Point""}";39.46133044688993, -0.33972663017418914
3456;H416;3 O 70;U;O;C;JOSE AGUILAR;46;I;;;;S;"{""coordinates"": [-0.3400162681229951, 39.46549704921303], ""type"": ""Point""}";39.46549704921303, -0.3400162681229951
3468;H980;3 O 70;U;O;C;SERRERIA;17 Acc;D;;1.5;;S;"{""coordinates"": [-0.3372333254953361, 39.46322873199407], ""type"": ""Point""}";39.46322873199407, -0.3372333254953361
3469;H861;3 O 70;U;O;C;CONSUELO;20;D;;1.5;;S;"{""coordinates"": [-0.33639694246671237, 39.46285957533004], ""type"": ""Point""}";39.46285957533004, -0.33639694246671237
3483;H1032;3 O 70;U;O;C;REUS;2;D;;2.0;;S;"{""coordinates"": [-0.3847255605371376, 39.485127470267244], ""type"": ""Point""}";39.485127470267244, -0.3847255605371376
3489;H409;3 O 70;U;O;AV;MENENDEZ Y PELAYO;12-14 Acc.;I;;1.0;;S;"{""coordinates"": [-0.35819339075622136, 39.47848714027143], ""type"": ""Point""}";39.47848714027143, -0.35819339075622136
3492;H324;3 O 70;U;O;C;DOCTOR GOMEZ FERRER;3;I;;;4.0;S;"{""coordinates"": [-0.3612498489825316, 39.4795717122164], ""type"": ""Point""}";39.4795717122164, -0.3612498489825316
3493;H536;3 O 70;U;O;C;DANIEL BALACIART;4;I;;2.0;1.0;S;"{""coordinates"": [-0.356303824530147, 39.47978749889475], ""type"": ""Point""}";39.47978749889475, -0.356303824530147
3494;H432;3 O 70;U;O;C;DANIEL BALACIART;2;I;;1.5;;S;"{""coordinates"": [-0.3565853476840486, 39.4795490183585], ""type"": ""Point""}";39.4795490183585, -0.3565853476840486
3496;H280;3 O 70;U;O;C;VICENTE BARRERA CAMBRA;4;I;;2.0;;S;"{""coordinates"": [-0.35684117898817685, 39.480910178391476], ""type"": ""Point""}";39.480910178391476, -0.35684117898817685
3501;H283;3 O 70;U;O;Plz.;ALCALDE DOMINGO TORRES;5 Acc;I;;2.20000005;;S;"{""coordinates"": [-0.35793658246198495, 39.48158448596314], ""type"": ""Point""}";39.48158448596314, -0.35793658246198495
3504;H345;3 O 70;U;O;C;ALEMANIA;10;I;;1.7;;S;"{""coordinates"": [-0.3614927399632524, 39.4818998129551], ""type"": ""Point""}";39.4818998129551, -0.3614927399632524
3505;H231;3 O 70;U;O;C;MAESTRO ESTEBAN CATALA;Impares;I;;1.0;;S;"{""coordinates"": [-0.36080515145232017, 39.48215266834853], ""type"": ""Point""}";39.48215266834853, -0.36080515145232017
3507;H513;3 O 70;U;O;AV;PRIMADO REIG;Pares;I;;3.5;6.5;S;"{""coordinates"": [-0.363005534924077, 39.48381198485926], ""type"": ""Point""}";39.48381198485926, -0.363005534924077
3508;H514;3 O 70;U;O;Avd;PRIMADO REIG;129;D;;2.5;1.0;S;"{""coordinates"": [-0.36261793244416257, 39.48384588962492], ""type"": ""Point""}";39.48384588962492, -0.36261793244416257
3509;H569;3 O 70;U;O;C;DOCTOR VICENTE ZARAGOZA;20;I;1.0;3.0;;S;"{""coordinates"": [-0.36212239199955415, 39.48461794398121], ""type"": ""Point""}";39.48461794398121, -0.36212239199955415
3510;H1057;3 O 70;U;O;C;SANT ESPERIT;10;D;;1.0;;S;"{""coordinates"": [-0.35884040656947874, 39.48571465617841], ""type"": ""Point""}";39.48571465617841, -0.35884040656947874
3511;H192;3 O 70;U;O;C;MISTRAL;14 Acc;I;;2.5;;S;"{""coordinates"": [-0.3580946477692279, 39.48467501109651], ""type"": ""Point""}";39.48467501109651, -0.3580946477692279
3512;H229;3 O 70;U;O;C;EMILIO BARO;23;I;;0.5;;S;"{""coordinates"": [-0.3619949866479595, 39.48569564325859], ""type"": ""Point""}";39.48569564325859, -0.3619949866479595
3513;H913;3 O 70;U;O;C;DOLORES MARQUES;6;D;2.0;2.5;;S;"{""coordinates"": [-0.36328081374369936, 39.48562444320415], ""type"": ""Point""}";39.48562444320415, -0.36328081374369936
3514;H421;3 O 70;U;O;PL;POETA VICENTE GAOS;3y4;I;;1.25;;S;"{""coordinates"": [-0.34921321595104005, 39.47717906290642], ""type"": ""Point""}";39.47717906290642, -0.34921321595104005
3515;H539;3 O 70;U;O;PL;POETA VICENTE GAOS;5y6;D;;2.5;;S;"{""coordinates"": [-0.34949210285110427, 39.47764914084545], ""type"": ""Point""}";39.47764914084545, -0.34949210285110427
3517;H981;3 O 70;U;O;C;RUBEN DARIO;7;D;;1.5;;S;"{""coordinates"": [-0.35305071187441084, 39.477506999350624], ""type"": ""Point""}";39.477506999350624, -0.35305071187441084
3519;H480;3 O 70;U;O;AV;CATALUÑA;11;I;1.5;4.0;;S;"{""coordinates"": [-0.3549236667543866, 39.479173611862585], ""type"": ""Point""}";39.479173611862585, -0.3549236667543866
3521;H478;3 O 70;U;O;PL;NELSON MANDELA;s/n;I;;;;S;"{""coordinates"": [-0.35506409398473643, 39.4800158928135], ""type"": ""Point""}";39.4800158928135, -0.35506409398473643
3522;H476;3 O 70;U;O;Avd;CATALUÑA;17 Acc;D;;2.5;;S;"{""coordinates"": [-0.3537440730432229, 39.48065752326846], ""type"": ""Point""}";39.48065752326846, -0.3537440730432229
3526;H286;3 O 70;U;O;C;DANIEL BALACIART;5;I;1.0;2.0;;S;"{""coordinates"": [-0.35513107334240557, 39.48106160411927], ""type"": ""Point""}";39.48106160411927, -0.35513107334240557
3527;H281;3 O 70;U;O;C;VICENTE BARRERA CAMBRA;6;I;0.5;2.0;;S;"{""coordinates"": [-0.35590544830612875, 39.48165012097822], ""type"": ""Point""}";39.48165012097822, -0.35590544830612875
3528;H278;3 O 70;U;O;C;VICENTE BARRERA CAMBRA;5;I;;1.5;;S;"{""coordinates"": [-0.35614419566359606, 39.481838241854106], ""type"": ""Point""}";39.481838241854106, -0.35614419566359606
3530;H583;3 O 70;U;O;C;REAL DE GANDIA;Pares;D;;1.0;;S;"{""coordinates"": [-0.354539929011769, 39.48568631182774], ""type"": ""Point""}";39.48568631182774, -0.354539929011769
2905;H95;3 O 70;U;O;C;DOCTOR SUMSI;5;D;;3.5;;S;"{""coordinates"": [-0.3688251700659359, 39.462821582049685], ""type"": ""Point""}";39.462821582049685, -0.3688251700659359
2942;H1002;3 O 70;U;O;C;PEATONAL;s/n;D;;1.0;;S;"{""coordinates"": [-0.3566330758535624, 39.461936798399634], ""type"": ""Point""}";39.461936798399634, -0.3566330758535624
2943;H765;3 O 70;U;O;C;MUNICIPIO DE LA RODA;1 Acc;D;;1.5;;S;"{""coordinates"": [-0.3499434583121626, 39.46253869900824], ""type"": ""Point""}";39.46253869900824, -0.3499434583121626
2947;H380;3 O 70;U;O;AV;BALEARES;28;D;;3.0;;S;"{""coordinates"": [-0.35338130841200716, 39.46240749721444], ""type"": ""Point""}";39.46240749721444, -0.35338130841200716
2955;H376;3 O 70;U;O;C;PADRE TOMAS MONTAÑANA;20;D;1.0;3.5;;S;"{""coordinates"": [-0.3520842953413864, 39.46403277397676], ""type"": ""Point""}";39.46403277397676, -0.3520842953413864
2959;H305;3 O 70;U;O;C;ISLAS CANARIAS;72;I;;1.5;2.0;S;"{""coordinates"": [-0.35221600944628967, 39.46544908886522], ""type"": ""Point""}";39.46544908886522, -0.35221600944628967
2962;H211;3 O 70;U;O;AV;PUERTO;79y81;I;;2.5;2.0;S;"{""coordinates"": [-0.3523738555690084, 39.46595971664976], ""type"": ""Point""}";39.46595971664976, -0.3523738555690084
2964;H27;3 O 70;U;O;AV;CARDENAL BENLLOCH;1ACC;D;;2.0;;S;"{""coordinates"": [-0.35658844956199487, 39.46722745762757], ""type"": ""Point""}";39.46722745762757, -0.35658844956199487
2972;H1147;3 O 70;U;O;C;SAMUEL ROS;43 Acc;D;1.0;2.0;;S;"{""coordinates"": [-0.3468369740803169, 39.46013179307166], ""type"": ""Point""}";39.46013179307166, -0.3468369740803169
2973;H706;3 O 70;U;O;Avd;BALEARES;60 Acc;D;;;;S;"{""coordinates"": [-0.3456767985469282, 39.46021082988676], ""type"": ""Point""}";39.46021082988676, -0.3456767985469282
2974;H528;3 O 70;U;O;C;CAROLINA ALVAREZ;33;I;;0.5;;S;"{""coordinates"": [-0.3438410717418669, 39.4604619435943], ""type"": ""Point""}";39.4604619435943, -0.3438410717418669
2978;H14;3 O 70;U;O;C;INDUSTRIA;1 Acc;D;1.0;0.5;;S;"{""coordinates"": [-0.3440155008357339, 39.463482081634275], ""type"": ""Point""}";39.463482081634275, -0.3440155008357339
2983;H223;1 O 70;U;O;C;MUÑIZ Y H. DE ALBA;7;I;;0.6;;S;"{""coordinates"": [-0.3469101045771384, 39.46514504772883], ""type"": ""Point""}";39.46514504772883, -0.3469101045771384
2986;H909;3 O 70;U;O;C;JOSE AGUILAR;16;D;;0.5;0.5;S;"{""coordinates"": [-0.3410688959186939, 39.463449304573835], ""type"": ""Point""}";39.463449304573835, -0.3410688959186939
2993;H710;3 O 70;U;O;C;PINTOR MAELLA;32;D;;;;S;"{""coordinates"": [-0.3485363186100372, 39.45823100505121], ""type"": ""Point""}";39.45823100505121, -0.3485363186100372
2666;H1262;3 O 70;U;O;C;Casas Ibañez;Impares;D;;1.0;;S;"{""coordinates"": [-0.38798814139373733, 39.49781167890827], ""type"": ""Point""}";39.49781167890827, -0.38798814139373733
2672;H1256;3 O 70;U;O;C;Manuel Melia i Fuster (Don Pio);8 Acc.;D;;1.0;;S;"{""coordinates"": [-0.3918006988149464, 39.49653475454052], ""type"": ""Point""}";39.49653475454052, -0.3918006988149464
2690;H1080;3 O 70;U;O;Avd;"MAESTRO RODRIGO ""MUSICO""";105;D;;1.0;;S;"{""coordinates"": [-0.4037958987160393, 39.485772334189605], ""type"": ""Point""}";39.485772334189605, -0.4037958987160393
2716;H766;3 O 70;U;O;C;Antonio Sacramento;3 Acc;D;;1.0;1.0;S;"{""coordinates"": [-0.35976703487896106, 39.45321491059933], ""type"": ""Point""}";39.45321491059933, -0.35976703487896106
3284;H390;3 O 70;U;O;C;PEDRO DE VALENCIA;19;I;;0.5;0.5;S;"{""coordinates"": [-0.3367083715533459, 39.46873147920006], ""type"": ""Point""}";39.46873147920006, -0.3367083715533459
3321;H1015;3 O 70;U;O;Plz.;IGLESIA;6;D;;2.5;;S;"{""coordinates"": [-0.3974690994999858, 39.48252263137251], ""type"": ""Point""}";39.48252263137251, -0.3974690994999858
3331;H934;3 O 70;U;O;C;Reina Violante;7 Acc;D;;1.0;;S;"{""coordinates"": [-0.40235469555946424, 39.48583013233621], ""type"": ""Point""}";39.48583013233621, -0.40235469555946424
2998;H850;3 O 70;U;O;C;LUIS BOLINCHES COMPAÑ ´ESCULTOR´;29;D;;;;S;"{""coordinates"": [-0.34373536621483086, 39.457191877208224], ""type"": ""Point""}";39.457191877208224, -0.34373536621483086
3003;H1183;3 O 70;U;O;C;Luis Garcia Berlanga;15 Acc;D;;5.0;;S;"{""coordinates"": [-0.34691058463849833, 39.456859190892246], ""type"": ""Point""}";39.456859190892246, -0.34691058463849833
3004;H1184;3 O 70;U;O;C;MENORCA;24 Acc;D;;3.0;;S;"{""coordinates"": [-0.34607328158863215, 39.457394986981015], ""type"": ""Point""}";39.457394986981015, -0.34607328158863215
3006;H1099;3 O 70;U;O;C;OVIDI MONTLLOR I MENGUAL (ACTOR I CANTANT);4;D;;1.0;;S;"{""coordinates"": [-0.39102850868547345, 39.43163962481877], ""type"": ""Point""}";39.43163962481877, -0.39102850868547345
3007;H1063;3 O 70;U;O;C;PI BLANC;4;D;;1.0;;S;"{""coordinates"": [-0.38082621946113965, 39.43151211076021], ""type"": ""Point""}";39.43151211076021, -0.38082621946113965
2660;H1268;3 O 70;U;O;Avd;HERMANOS MACHADO;s/n;D;;1.0;;S;"{""coordinates"": [-0.39032438847639866, 39.500902674883164], ""type"": ""Point""}";39.500902674883164, -0.39032438847639866
2662;H1266;3 O 70;U;O;Avd;Levante UD;19;D;;1.0;;S;"{""coordinates"": [-0.3873392343072735, 39.497158087665504], ""type"": ""Point""}";39.497158087665504, -0.3873392343072735
2875;H576;1 O 70;U;O;CRA;RIO;578;D;;2.5;;S;"{""coordinates"": [-0.3324763779841034, 39.384120575738265], ""type"": ""Point""}";39.384120575738265, -0.3324763779841034
2884;H448;3 O 70;U;O;AV;TRES CRUCES;21-23;D;;2.0;;S;"{""coordinates"": [-0.4057635147657378, 39.46779166430994], ""type"": ""Point""}";39.46779166430994, -0.4057635147657378
2885;H458;3 O 70;U;O;C;EDUARDO BOSCA;19-21;I;;;;S;"{""coordinates"": [-0.3573065145278918, 39.46510586222641], ""type"": ""Point""}";39.46510586222641, -0.3573065145278918
3985;H1412;3 O 70;U;O;Avd;CATALUÑA;2 Acc;D;;1.0;;S;"{""coordinates"": [-0.35504028963536904, 39.47662895901533], ""type"": ""Point""}";39.47662895901533, -0.35504028963536904
3989;H1538;1 O 70;U;O;C;FRIGOLA;1;D;;0.69999999;1.20000005;S;"{""coordinates"": [-0.37781820978184155, 39.47743883678472], ""type"": ""Point""}";39.47743883678472, -0.37781820978184155
3991;H1458;3 O 70;U;O;C;PADRE URBANO;41 Acc;D;;1.0;1.0;S;"{""coordinates"": [-0.3710021593809389, 39.48865856280292], ""type"": ""Point""}";39.48865856280292, -0.3710021593809389
3992;H1468;3 O 70;U;O;Avd;Fernando Abril Martorell;s/n;D;;1.0;;S;"{""coordinates"": [-0.3751868382757456, 39.44241689348211], ""type"": ""Point""}";39.44241689348211, -0.3751868382757456
4014;H1636;3 O 70;U;O;Calle;Florence Nightingale;s/n;D;;;;S;"{""coordinates"": [-0.3835344006004037, 39.440907543608226], ""type"": ""Point""}";39.440907543608226, -0.3835344006004037
3864;H793;3 O 70;U;O;C;DOCTOR NICASIO BENLLOCH;Fte. 128;D;;2.0;;S;"{""coordinates"": [-0.39936969854597676, 39.494543570948004], ""type"": ""Point""}";39.494543570948004, -0.39936969854597676
3868;H943;3 O 70;U;O;C;Camp del Túria;4;D;;3.0;;S;"{""coordinates"": [-0.40326371967458574, 39.494577698373405], ""type"": ""Point""}";39.494577698373405, -0.40326371967458574
3869;H951;3 O 70;U;O;C;XIPRERS;1;D;;1.0;;S;"{""coordinates"": [-0.4038785701763238, 39.49569236759687], ""type"": ""Point""}";39.49569236759687, -0.4038785701763238
3873;H59;3 O 70;U;O;C;Poeta Serrano Clavero;6 Acc;D;;0.5;;S;"{""coordinates"": [-0.390316913477424, 39.49051758474824], ""type"": ""Point""}";39.49051758474824, -0.390316913477424
3877;H1145;3 O 70;U;O;Plz.;MUSICO FAYOS;s/n;D;;1.0;;S;"{""coordinates"": [-0.38920759031643304, 39.49434219192135], ""type"": ""Point""}";39.49434219192135, -0.38920759031643304
3879;H1160;3 O 70;U;O;Avd;LEVANTE UD;18;D;;1.0;;S;"{""coordinates"": [-0.3888137671993895, 39.49562151731782], ""type"": ""Point""}";39.49562151731782, -0.3888137671993895
3852;H803;3 O 70;U;O;C;MARINA ALTA;2 Acc;D;;1.0;;S;"{""coordinates"": [-0.4015850519259031, 39.49039918363559], ""type"": ""Point""}";39.49039918363559, -0.4015850519259031
