TIPO DE TRANSPORTE;Ciudad;Viajeros y tasas;Periodo;Total
Transporte urbano regular por autobús;28079 Madrid;Viajeros transportados;2019M07;32.858
Transporte urbano regular por autobús;28079 Madrid;Viajeros transportados;2019M06;38.405
Transporte urbano regular por autobús;28079 Madrid;Viajeros transportados;2019M05;40.483
Transporte urbano regular por autobús;28079 Madrid;Viajeros transportados;2019M04;36.739
Transporte urbano regular por autobús;28079 Madrid;Viajeros transportados;2019M03;41.249
Transporte urbano regular por autobús;28079 Madrid;Viajeros transportados;2019M02;38.459
Transporte urbano regular por autobús;28079 Madrid;Viajeros transportados;2019M01;38.039
Transporte urbano regular por autobús;28079 Madrid;Viajeros transportados;2018M12;35.437
Transporte urbano regular por autobús;28079 Madrid;Viajeros transportados;2018M11;37.955
Transporte urbano regular por autobús;28079 Madrid;Viajeros transportados;2018M10;40.495
Transporte urbano regular por autobús;28079 Madrid;Viajeros transportados;2018M09;34.387
Transporte urbano regular por autobús;28079 Madrid;Viajeros transportados;2018M08;22.840
Transporte urbano regular por autobús;28079 Madrid;Viajeros transportados;2018M07;30.611
Transporte urbano regular por autobús;28079 Madrid;Viajeros transportados;2018M06;36.909
Transporte urbano regular por autobús;28079 Madrid;Viajeros transportados;2018M05;37.848
Transporte urbano regular por autobús;28079 Madrid;Viajeros transportados;2018M04;37.321
Transporte urbano regular por autobús;28079 Madrid;Viajeros transportados;2018M03;35.181
Transporte urbano regular por autobús;28079 Madrid;Viajeros transportados;2018M02;34.932
Transporte urbano regular por autobús;28079 Madrid;Viajeros transportados;2018M01;36.535
Transporte urbano regular por autobús;28079 Madrid;Viajeros transportados;2017M12;33.854
Transporte urbano regular por autobús;28079 Madrid;Viajeros transportados;2017M11;38.138
Transporte urbano regular por autobús;28079 Madrid;Viajeros transportados;2017M10;39.241
Transporte urbano regular por autobús;28079 Madrid;Viajeros transportados;2017M09;34.671
Transporte urbano regular por autobús;28079 Madrid;Viajeros transportados;2017M08;25.049
Transporte urbano regular por autobús;28079 Madrid;Viajeros transportados;2017M07;33.372
Transporte urbano regular por autobús;28079 Madrid;Viajeros transportados;2017M06;37.393
Transporte urbano regular por autobús;28079 Madrid;Viajeros transportados;2017M05;38.632
Transporte urbano regular por autobús;28079 Madrid;Viajeros transportados;2017M04;33.883
Transporte urbano regular por autobús;28079 Madrid;Viajeros transportados;2017M03;41.156
Transporte urbano regular por autobús;28079 Madrid;Viajeros transportados;2017M02;36.930
Transporte urbano regular por autobús;28079 Madrid;Viajeros transportados;2017M01;35.612
Transporte urbano regular por autobús;28079 Madrid;Viajeros transportados;2016M12;34.838
Transporte urbano regular por autobús;28079 Madrid;Viajeros transportados;2016M11;37.794
Transporte urbano regular por autobús;28079 Madrid;Viajeros transportados;2016M10;40.354
Transporte urbano regular por autobús;28079 Madrid;Viajeros transportados;2016M09;38.039
Transporte urbano regular por autobús;28079 Madrid;Viajeros transportados;2016M08;24.763
Transporte urbano regular por autobús;28079 Madrid;Viajeros transportados;2016M07;32.337
Transporte urbano regular por autobús;28079 Madrid;Viajeros transportados;2016M06;37.930
Transporte urbano regular por autobús;28079 Madrid;Viajeros transportados;2016M05;38.263
Transporte urbano regular por autobús;28079 Madrid;Viajeros transportados;2016M04;38.517
Transporte urbano regular por autobús;28079 Madrid;Viajeros transportados;2016M03;35.969
Transporte urbano regular por autobús;28079 Madrid;Viajeros transportados;2016M02;36.743
Transporte urbano regular por autobús;28079 Madrid;Viajeros transportados;2016M01;34.563
Transporte urbano regular por autobús;28079 Madrid;Viajeros transportados;2015M12;35.832
Transporte urbano regular por autobús;28079 Madrid;Viajeros transportados;2015M11;37.444
Transporte urbano regular por autobús;28079 Madrid;Viajeros transportados;2015M10;38.160
Transporte urbano regular por autobús;28079 Madrid;Viajeros transportados;2015M09;33.496
Transporte urbano regular por autobús;28079 Madrid;Viajeros transportados;2015M08;21.172
Transporte urbano regular por autobús;28079 Madrid;Viajeros transportados;2015M07;30.046
Transporte urbano regular por autobús;28079 Madrid;Viajeros transportados;2015M06;34.924
Transporte urbano regular por autobús;28079 Madrid;Viajeros transportados;2015M05;36.498
Transporte urbano regular por autobús;28079 Madrid;Viajeros transportados;2015M04;35.134
Transporte urbano regular por autobús;28079 Madrid;Viajeros transportados;2015M03;36.169
Transporte urbano regular por autobús;28079 Madrid;Viajeros transportados;2015M02;33.522
Transporte urbano regular por autobús;28079 Madrid;Viajeros transportados;2015M01;33.526
Transporte urbano regular por autobús;28079 Madrid;Viajeros transportados;2014M12;34.201
Transporte urbano regular por autobús;28079 Madrid;Viajeros transportados;2014M11;34.902
Transporte urbano regular por autobús;28079 Madrid;Viajeros transportados;2014M10;39.054
Transporte urbano regular por autobús;28079 Madrid;Viajeros transportados;2014M09;32.536
Transporte urbano regular por autobús;28079 Madrid;Viajeros transportados;2014M08;19.541
Transporte urbano regular por autobús;28079 Madrid;Viajeros transportados;2014M07;30.125
Transporte urbano regular por autobús;28079 Madrid;Viajeros transportados;2014M06;34.455
Transporte urbano regular por autobús;28079 Madrid;Viajeros transportados;2014M05;36.167
Transporte urbano regular por autobús;28079 Madrid;Viajeros transportados;2014M04;34.197
Transporte urbano regular por autobús;28079 Madrid;Viajeros transportados;2014M03;37.889
Transporte urbano regular por autobús;28079 Madrid;Viajeros transportados;2014M02;34.220
Transporte urbano regular por autobús;28079 Madrid;Viajeros transportados;2014M01;34.954
Transporte urbano regular por autobús;28079 Madrid;Viajeros transportados;2013M12;33.717
Transporte urbano regular por autobús;28079 Madrid;Viajeros transportados;2013M11;36.362
Transporte urbano regular por autobús;28079 Madrid;Viajeros transportados;2013M10;39.719
Transporte urbano regular por autobús;28079 Madrid;Viajeros transportados;2013M09;32.234
Transporte urbano regular por autobús;28079 Madrid;Viajeros transportados;2013M08;19.959
Transporte urbano regular por autobús;28079 Madrid;Viajeros transportados;2013M07;30.117
Transporte urbano regular por autobús;28079 Madrid;Viajeros transportados;2013M06;35.296
Transporte urbano regular por autobús;28079 Madrid;Viajeros transportados;2013M05;36.824
Transporte urbano regular por autobús;28079 Madrid;Viajeros transportados;2013M04;38.220
Transporte urbano regular por autobús;28079 Madrid;Viajeros transportados;2013M03;32.870
Transporte urbano regular por autobús;28079 Madrid;Viajeros transportados;2013M02;34.103
Transporte urbano regular por autobús;28079 Madrid;Viajeros transportados;2013M01;34.681
Transporte urbano regular por autobús;28079 Madrid;Viajeros transportados;2012M12;32.540
Transporte urbano regular por autobús;28079 Madrid;Viajeros transportados;2012M11;34.716
Transporte urbano regular por autobús;28079 Madrid;Viajeros transportados;2012M10;37.996
Transporte urbano regular por autobús;28079 Madrid;Viajeros transportados;2012M09;31.025
Transporte urbano regular por autobús;28079 Madrid;Viajeros transportados;2012M08;20.324
Transporte urbano regular por autobús;28079 Madrid;Viajeros transportados;2012M07;29.267
Transporte urbano regular por autobús;28079 Madrid;Viajeros transportados;2012M06;36.660
Transporte urbano regular por autobús;28079 Madrid;Viajeros transportados;2012M05;37.975
Transporte urbano regular por autobús;28079 Madrid;Viajeros transportados;2012M04;33.174
Transporte urbano regular por autobús;28079 Madrid;Viajeros transportados;2012M03;38.554
Transporte urbano regular por autobús;28079 Madrid;Viajeros transportados;2012M02;36.692
Transporte urbano regular por autobús;28079 Madrid;Viajeros transportados;2012M01;36.564
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2023M12;3.854
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2023M11;4.119
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2023M10;4.220
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2023M09;3.933
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2023M08;4.238
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2023M07;3.949
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2023M06;3.936
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2023M05;3.952
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2023M04;3.761
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2023M03;4.078
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2023M02;3.293
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2023M01;3.448
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2022M12;3.501
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2022M11;3.633
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2022M10;3.689
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2022M09;3.530
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2022M08;3.648
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2022M07;3.232
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2022M06;3.354
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2022M05;3.327
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2022M04;3.275
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2022M03;3.143
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2022M02;2.627
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2022M01;2.481
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2021M12;2.900
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2021M11;3.083
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2021M10;3.168
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2021M09;2.814
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2021M08;2.500
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2021M07;2.711
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2021M06;2.684
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2021M05;2.504
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2021M04;2.271
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2021M03;2.246
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2021M02;1.669
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2021M01;1.854
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2020M12;2.158
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2020M11;2.085
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2020M10;2.400
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2020M09;2.210
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2020M08;2.086
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2020M07;2.231
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2020M06;1.767
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2020M05;904
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2020M04;510
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2020M03;1.934
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2020M02;3.719
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2020M01;3.746
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2019M12;3.968
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2019M11;3.943
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2019M10;4.200
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2019M09;3.754
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2019M08;4.034
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2019M07;4.007
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2019M06;3.878
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2019M05;4.200
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2019M04;4.005
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2019M03;4.001
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2019M02;3.450
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2019M01;3.728
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2018M12;3.868
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2018M11;3.942
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2018M10;4.188
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2018M09;3.814
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2018M08;4.131
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2018M07;4.003
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2018M06;4.001
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2018M05;4.248
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2018M04;4.001
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2018M03;4.050
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2018M02;3.424
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2018M01;3.759
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2017M12;3.834
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2017M11;4.018
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2017M10;4.048
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2017M09;3.837
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2017M08;4.100
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2017M07;3.853
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2017M06;3.944
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2017M05;4.114
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2017M04;3.860
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2017M03;4.065
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2017M02;3.228
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2017M01;3.525
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2016M12;3.717
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2016M11;3.686
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2016M10;3.880
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2016M09;3.624
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2016M08;3.841
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2016M07;3.701
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2016M06;3.726
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2016M05;3.789
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2016M04;3.666
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2016M03;3.855
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2016M02;3.236
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2016M01;3.437
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2015M12;3.697
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2015M11;3.663
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2015M10;3.876
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2015M09;3.554
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2015M08;3.693
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2015M07;3.743
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2015M06;3.710
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2015M05;3.816
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2015M04;3.786
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2015M03;3.878
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2015M02;3.169
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2015M01;3.393
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2014M12;""
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2014M11;""
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2014M10;""
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2014M09;""
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2014M08;""
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2014M07;""
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2014M06;""
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2014M05;""
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2014M04;""
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2014M03;""
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2014M02;""
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2014M01;""
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2013M12;""
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2013M11;""
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2013M10;""
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2013M09;""
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2013M08;""
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2013M07;""
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2013M06;""
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2013M05;""
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2013M04;""
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2013M03;""
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2013M02;""
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2013M01;""
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2012M12;""
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2012M11;""
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2012M10;""
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2012M09;""
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2012M08;""
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2012M07;""
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2012M06;""
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2012M05;""
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2012M04;""
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2012M03;""
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2012M02;""
Transporte urbano regular por autobús;29067 Málaga;Viajeros transportados;2012M01;""
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2023M12;4.000
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2023M11;4.488
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2023M10;4.999
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2023M09;4.838
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2023M08;4.633
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2023M07;4.779
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2023M06;4.936
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2023M05;4.895
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2023M04;4.160
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2023M03;4.160
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2023M02;3.222
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2023M01;3.086
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2022M12;2.696
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2022M11;3.030
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2022M10;3.430
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2022M09;3.388
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2022M08;3.240
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2022M07;3.396
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2022M06;3.388
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2022M05;3.399
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2022M04;2.945
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2022M03;2.761
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2022M02;2.266
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2022M01;1.993
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2021M12;2.212
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2021M11;2.443
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2021M10;2.246
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2021M09;2.649
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2021M08;2.491
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2021M07;2.614
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2021M06;2.470
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2021M05;2.229
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2021M04;1.840
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2021M03;1.936
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2021M02;1.568
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2021M01;1.386
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2020M12;1.702
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2020M11;1.862
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2020M10;1.894
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2020M09;1.563
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2020M08;1.889
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2020M07;2.095
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2020M06;1.516
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2020M05;763
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2020M04;243
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2020M03;1.620
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2020M02;3.154
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2020M01;2.968
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2019M12;2.970
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2019M11;3.273
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2019M10;4.016
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2019M09;3.881
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2019M08;3.742
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2019M07;4.109
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2019M06;3.838
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2019M05;4.000
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2019M04;3.529
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2019M03;3.378
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2019M02;3.048
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2019M01;3.035
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2018M12;2.928
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2018M11;3.319
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2018M10;3.894
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2018M09;3.780
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2018M08;3.690
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2018M07;3.989
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2018M06;3.866
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2018M05;3.809
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2018M04;3.406
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2018M03;3.190
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2018M02;2.836
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2018M01;2.924
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2017M12;2.702
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2017M11;3.169
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2017M10;3.663
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2017M09;3.663
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2017M08;3.611
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2017M07;3.851
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2017M06;3.853
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2017M05;3.863
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2017M04;3.232
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2017M03;3.430
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2017M02;2.887
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2017M01;2.741
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2016M12;2.821
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2016M11;3.152
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2016M10;3.632
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2016M09;3.735
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2016M08;3.676
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2016M07;3.852
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2016M06;3.728
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2016M05;3.752
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2016M04;3.501
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2016M03;3.085
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2016M02;2.691
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2016M01;2.691
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2015M12;2.817
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2015M11;2.990
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2015M10;3.569
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2015M09;3.578
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2015M08;3.465
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2015M07;3.796
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2015M06;3.656
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2015M05;3.540
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2015M04;3.213
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2015M03;3.177
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2015M02;2.690
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2015M01;2.662
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2014M12;2.731
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2014M11;2.887
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2014M10;3.608
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2014M09;3.502
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2014M08;3.338
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2014M07;3.696
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2014M06;3.456
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2014M05;3.442
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2014M04;3.087
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2014M03;3.013
Transporte urbano regular por autobús;07040 Palma;Viajeros transportados;2014M02;2.671
