"","id_plaza","n_plazas","districto","latitud","longitud"
"2075",223180,1,"PATRAIX",39.463576110081,-0.399600014944322
"2076",223182,2,"RASCANYA",39.49492644912,-0.360841219015688
"2077",223183,2,"RASCANYA",39.4944722047068,-0.361675595388097
"2078",223186,1,"LA SAIDIA",39.4885901973918,-0.370517725728531
"2079",223187,1,"LA SAIDIA",39.4876810648238,-0.372327936508921
"2080",223190,1,"LA SAIDIA",39.4871078746129,-0.371538955581014
"2081",223193,1,"RASCANYA",39.4958620814326,-0.367264771136847
"2082",223194,1,"RASCANYA",39.4953590046473,-0.367483011647305
"2083",223195,1,"RASCANYA",39.4897540872545,-0.36968992730535
"2084",223202,1,"RASCANYA",39.4924706524217,-0.371292598944706
"2085",223208,1,"RASCANYA",39.4949819872095,-0.369564130482428
"2086",223212,1,"RASCANYA",39.4937873693298,-0.371509858590536
"2087",223214,2,"RASCANYA",39.4953094151617,-0.372683199746588
"2088",223216,1,"RASCANYA",39.4972536658163,-0.373721552635726
"2089",223217,2,"RASCANYA",39.4945781651938,-0.374113089369925
"2090",223218,1,"RASCANYA",39.4952087919754,-0.374592868412348
"2091",223220,1,"RASCANYA",39.4946890328047,-0.374987675717846
"2092",223221,2,"RASCANYA",39.4983859029936,-0.375212896465937
"2093",223222,1,"RASCANYA",39.4974655469897,-0.375273384310664
"2094",223223,1,"POBLATS DEL NORD",39.5047208053899,-0.38375955013246
"2095",223226,1,"RASCANYA",39.4975106803387,-0.377970597931938
"2096",223229,1,"RASCANYA",39.4967280691147,-0.380898751760812
"2097",223232,1,"RASCANYA",39.4943034197321,-0.377323770141106
"2098",223233,1,"RASCANYA",39.4942094956659,-0.37926824566963
"2099",223234,1,"RASCANYA",39.4973158591496,-0.381022015741471
"2100",223237,1,"RASCANYA",39.4932734895958,-0.377224677949438
"2101",223239,2,"RASCANYA",39.4919059371433,-0.380994428206154
"2102",223240,1,"RASCANYA",39.4922014331157,-0.378887316446453
"2103",223242,1,"RASCANYA",39.4921554143652,-0.374634311358631
"2104",223246,1,"LA SAIDIA",39.4900031277502,-0.374422133584559
"2105",223247,1,"LA SAIDIA",39.4913080000672,-0.376343158788139
"2106",223248,1,"LA SAIDIA",39.4906546981369,-0.379498395461881
"2107",223259,1,"LA SAIDIA",39.4892763738256,-0.383168047340151
"2108",223262,1,"LA SAIDIA",39.4889573627387,-0.380828913714856
"2109",223263,4,"LA SAIDIA",39.4885198347057,-0.383403295348346
"2110",223266,1,"LA SAIDIA",39.4879939425881,-0.377902050090979
"2111",223270,1,"LA SAIDIA",39.4858604590923,-0.379820750592444
"2112",223272,1,"LA SAIDIA",39.4854349035157,-0.37904904925824
"2113",223274,1,"LA SAIDIA",39.4864164114153,-0.383539813877226
"2114",223278,1,"LA SAIDIA",39.4885879347784,-0.386181707952511
"2115",223279,1,"LA SAIDIA",39.4891080106798,-0.384511757702013
"2116",223281,1,"LA SAIDIA",39.4874505451082,-0.386352187147717
"2117",223283,1,"LA SAIDIA",39.4835482805607,-0.376033504082206
"2118",223288,1,"BENICALAP",39.4948768991986,-0.395554878151055
"2119",223289,1,"BENICALAP",39.4945319815694,-0.39482760794349
"2120",223294,1,"POBLATS MARITIMS",39.4682944612278,-0.334227800925114
"2121",223295,1,"ALGIROS",39.4683127682447,-0.335062518796945
"2122",223304,1,"ALGIROS",39.4682388950882,-0.340485700936553
"2123",223305,1,"ALGIROS",39.4687273861289,-0.342583114077012
"2124",223308,1,"QUATRE CARRERES",39.4562791382796,-0.367183787966779
"2125",223313,1,"LA SAIDIA",39.485051361284,-0.379624150910146
"2126",223314,1,"BENIMACLET",39.4899893571243,-0.357754840532699
"2127",223315,1,"JESUS",39.458426893288,-0.387885594107816
"2128",223316,1,"PATRAIX",39.4545098936627,-0.404648304128479
"2129",223317,1,"PATRAIX",39.4543392705567,-0.406457743166899
"2130",223321,1,"ALGIROS",39.4791485819938,-0.343681057861846
"2131",223322,1,"ALGIROS",39.4797699612744,-0.344192304600203
"2132",223326,1,"PATRAIX",39.454233798412,-0.397820243144281
"2133",223329,1,"PATRAIX",39.4554961754578,-0.393090402214364
"2134",223330,1,"PATRAIX",39.4535690562091,-0.393147334676958
"2135",223339,1,"JESUS",39.4507576685069,-0.390829655857546
"2136",223343,1,"QUATRE CARRERES",39.4575336278651,-0.369031465531053
"2137",223344,1,"QUATRE CARRERES",39.4570134135221,-0.371280440466097
"2138",223348,1,"LA SAIDIA",39.4855137490082,-0.36570829937626
"2139",223350,1,"POBLATS DEL SUD",39.4199369306297,-0.335935161576257
"2140",223351,1,"QUATRE CARRERES",39.4588362389435,-0.368610528054964
"2141",223352,1,"QUATRE CARRERES",39.4575990629212,-0.369635016797364
"2142",223361,1,"POBLATS DEL SUD",39.4314172523033,-0.362353132250174
"2143",223365,1,"QUATRE CARRERES",39.4528176037115,-0.379627048412341
"2144",223366,1,"POBLATS DEL NORD",39.5204610447923,-0.358620295220504
"2145",223368,1,"QUATRE CARRERES",39.4526863650658,-0.378380338529049
"2146",223371,1,"POBLATS MARITIMS",39.4689507460648,-0.326017628821284
"2147",223376,1,"QUATRE CARRERES",39.454201330074,-0.379163903739774
"2148",223381,1,"JESUS",39.4581882358779,-0.384155521184425
"2149",223382,1,"BENIMACLET",39.4830527344333,-0.36080360156113
"2150",223386,1,"POBLATS MARITIMS",39.4687057346315,-0.335621815239415
"2151",223394,1,"CAMINS AL GRAU",39.4640294639897,-0.346617247645963
"2152",223397,1,"QUATRE CARRERES",39.4544032908412,-0.354339034252168
"2153",223398,1,"QUATRE CARRERES",39.4572572942798,-0.368045225365804
"2154",223400,1,"JESUS",39.4460494390114,-0.390171164212266
"2155",223401,1,"JESUS",39.4515370455592,-0.393097386903721
"2156",223403,1,"LA SAIDIA",39.4873657671283,-0.377118388251734
"2157",223405,1,"PATRAIX",39.4568273956975,-0.393183284057535
"2158",223412,1,"QUATRE CARRERES",39.4508357154319,-0.339738445523022
"2159",223416,1,"POBLATS DE L'OEST",39.4991221266648,-0.417675029555705
"2160",223417,1,"LA SAIDIA",39.4883629054951,-0.384780836690714
"2161",223418,4,"POBLATS DEL SUD",39.4353387340643,-0.390437260134138
"2162",223422,1,"QUATRE CARRERES",39.440894189723,-0.384364286087486
"2163",223423,1,"QUATRE CARRERES",39.4409652743187,-0.383479102783636
"2164",223427,1,"QUATRE CARRERES",39.4399918641504,-0.382324162766927
"2165",223431,1,"QUATRE CARRERES",39.438837244831,-0.381923722522384
"2166",223434,1,"RASCANYA",39.4891547740925,-0.361490019972892
"2167",223436,1,"LA SAIDIA",39.4860995344283,-0.372889108027798
"2168",223439,1,"L'OLIVERETA",39.4692534767378,-0.397913197895103
"2169",223440,1,"LA SAIDIA",39.4839033639099,-0.378544185238998
"2170",223442,1,"POBLATS DE L'OEST",39.5030205378937,-0.41590427009407
"2171",223443,1,"POBLATS MARITIMS",39.4695941930785,-0.334166360136406
"2172",223450,1,"POBLATS MARITIMS",39.4577793008396,-0.339502248649002
"2173",223451,1,"LA SAIDIA",39.4815527491347,-0.369495405335074
"2174",223453,1,"BENICALAP",39.4969207500367,-0.389683577834765
"2175",223457,1,"BENIMACLET",39.4858817542076,-0.354751924242613
"2176",223461,1,"LA SAIDIA",39.4854659519775,-0.371965832471445
"2177",223462,1,"LA SAIDIA",39.4869449820597,-0.372762461049579
"2178",223463,1,"BENIMACLET",39.4850299075568,-0.354099957597091
"2179",223464,1,"BENIMACLET",39.4844317227171,-0.354847635597563
"2180",223468,1,"CAMPANAR",39.4822257387439,-0.39409092023349
"2181",223482,1,"ALGIROS",39.4758571067141,-0.347945285511395
"2182",223483,1,"EL PLA DEL REAL",39.4698722231257,-0.357514447844999
"2183",223484,1,"EL PLA DEL REAL",39.4697980250586,-0.357261217971153
"2184",223487,1,"POBLATS DEL SUD",39.3086606537975,-0.298681860045894
"2185",223488,1,"EL PLA DEL REAL",39.4690135032975,-0.356589352570052
"2186",223490,1,"EL PLA DEL REAL",39.4755105592979,-0.354766492903787
"2187",223491,1,"POBLATS MARITIMS",39.4626895835603,-0.335345084182357
"2188",223492,1,"ALGIROS",39.4765971635363,-0.34705636303971
"2189",223496,1,"EL PLA DEL REAL",39.4743976333208,-0.354280078036019
"2190",223498,1,"QUATRE CARRERES",39.4390250969907,-0.38380144207128
"2191",223500,1,"QUATRE CARRERES",39.4390868949873,-0.383692054913381
"2192",223504,1,"PATRAIX",39.4579945731057,-0.389900750263541
"2193",223505,1,"POBLATS MARITIMS",39.472923196765,-0.329788053169944
"2194",223507,1,"POBLATS MARITIMS",39.4713741840323,-0.332828733082422
"2195",223575,1,"LA SAIDIA",39.4866926502463,-0.378985710136462
"2196",223512,1,"EXTRAMURS",39.4733787837032,-0.390246074402049
"2197",223522,1,"EL PLA DEL REAL",39.4711225335661,-0.355702595607241
"2198",223523,1,"EL PLA DEL REAL",39.4713076758142,-0.35516435037634
"2199",223527,1,"QUATRE CARRERES",39.4400493612849,-0.383680328679315
"2200",223528,1,"QUATRE CARRERES",39.4398407868357,-0.38371547520877
"2201",223543,1,"L'OLIVERETA",39.4658997973097,-0.408021654120122
"2202",223548,1,"BENICALAP",39.4957518326123,-0.381648573217584
"2203",223549,1,"RASCANYA",39.4914649252128,-0.382265897524136
"2204",223555,1,"PATRAIX",39.4549861004713,-0.393301115049469
"2205",223560,1,"POBLATS DE L'OEST",39.4974559500741,-0.417739688170755
"2206",223561,1,"QUATRE CARRERES",39.4534082218784,-0.336572380222838
"2207",223564,1,"PATRAIX",39.4623285019846,-0.400609149739298
"2208",223569,1,"POBLATS DEL SUD",39.4322862769368,-0.391834430012167
"2209",223570,1,"JESUS",39.4488205518975,-0.391684218313506
"2210",223580,1,"JESUS",39.4398518637252,-0.389690533195687
"2211",223585,1,"QUATRE CARRERES",39.4573749447693,-0.373735842592848
"2212",223586,1,"QUATRE CARRERES",39.4553764500824,-0.373841575340512
"2213",223587,1,"QUATRE CARRERES",39.4563363640345,-0.372412181962213
"2214",223588,1,"QUATRE CARRERES",39.4551465773417,-0.373164910288624
"2215",223596,1,"QUATRE CARRERES",39.4552979986239,-0.367530190570559
"2216",223597,1,"QUATRE CARRERES",39.4551130433795,-0.367968331283057
"2217",223598,1,"POBLATS DEL SUD",39.3846726834816,-0.333086729373152
"2218",223601,1,"POBLATS DEL SUD",39.3875892059494,-0.327545429857731
"2219",223613,1,"BENIMACLET",39.4881791458855,-0.366989396763688
"2220",223617,1,"POBLATS DEL SUD",39.4347783326481,-0.392809317655713
"2221",223619,1,"POBLATS DEL SUD",39.4329015213383,-0.39111952902923
"2222",223620,1,"POBLATS DEL SUD",39.4276952907545,-0.392440630580063
"2223",223627,1,"PATRAIX",39.4629392858864,-0.399706783009596
"2224",223629,1,"QUATRE CARRERES",39.45907558229,-0.359897612830777
"2225",223633,1,"ALGIROS",39.4793857134338,-0.352034520967478
"2226",223638,1,"LA SAIDIA",39.4839396004062,-0.381539015955299
"2227",223642,1,"POBLATS MARITIMS",39.4591448627623,-0.340053463804519
"2228",223644,1,"POBLATS MARITIMS",39.460502806966,-0.336728408360242
"2229",223645,1,"POBLATS MARITIMS",39.4589013083802,-0.337143427673567
"2230",223647,1,"POBLATS MARITIMS",39.4600387673827,-0.334459208742119
"2231",223648,1,"POBLATS DEL SUD",39.311127258435,-0.317743707919236
"2232",223651,1,"POBLATS MARITIMS",39.4713162034687,-0.3282109581096
"2233",223653,1,"POBLATS MARITIMS",39.4662291542321,-0.329082998895578
"2234",223655,1,"PATRAIX",39.4618473968745,-0.402417217966348
"2235",223657,1,"LA SAIDIA",39.4848476016992,-0.378154480812613
"2236",223658,1,"PATRAIX",39.4627522904909,-0.404120742718424
"2237",223662,1,"L'OLIVERETA",39.4724669462925,-0.395431288139572
"2238",223666,1,"PATRAIX",39.4656896433255,-0.390951940999597
"2239",223669,1,"JESUS",39.4525310634741,-0.398908521944608
"2240",223670,1,"BENIMACLET",39.4889130116315,-0.358638518139898
"2241",223672,1,"JESUS",39.4598967491168,-0.387152303220332
"2242",223673,1,"JESUS",39.4569250483626,-0.389292452829762
"2243",223674,1,"JESUS",39.4571750211367,-0.388816259139359
"2244",223678,1,"ALGIROS",39.47939206824,-0.342891329226904
"2245",223684,1,"L'OLIVERETA",39.469887937271,-0.39240630260642
"2246",223686,1,"POBLATS MARITIMS",39.4613399611335,-0.332338547188774
"2247",223694,1,"EXTRAMURS",39.4636871259295,-0.383494656057998
"2248",223697,1,"QUATRE CARRERES",39.4405615121633,-0.38018893399477
"2249",223700,2,"JESUS",39.452256032976,-0.399397293856821
"2250",223705,1,"POBLATS MARITIMS",39.4833855073473,-0.331176362128145
"2251",223706,1,"PATRAIX",39.4573320108796,-0.391843467674786
"2252",223708,1,"PATRAIX",39.4665491408026,-0.392062998853869
"2253",223712,1,"PATRAIX",39.4593742392052,-0.400594958856406
"2254",223713,1,"EXTRAMURS",39.4646855885038,-0.388010025072153
"2255",223719,1,"POBLATS MARITIMS",39.4840503356199,-0.330314118372546
"2256",223720,1,"PATRAIX",39.4579131891246,-0.394499567419511
"2257",223723,2,"QUATRE CARRERES",39.4399084708699,-0.378574259551392
"2258",223725,1,"QUATRE CARRERES",39.4401671766043,-0.378549846356
"2259",223727,1,"BENICALAP",39.4917326352424,-0.387117542252013
"2260",223728,1,"BENICALAP",39.4916845454916,-0.387048197799347
"2261",223738,1,"QUATRE CARRERES",39.4575881072726,-0.357750331386743
"2262",223739,1,"PATRAIX",39.4629340432796,-0.396987569747086
"2263",223741,1,"PATRAIX",39.4612804863759,-0.399116082238783
"2264",223743,1,"PATRAIX",39.4596533831565,-0.400530330286315
"2265",223753,1,"BENIMACLET",39.4868138703654,-0.36414407548344
"2266",223754,1,"BENIMACLET",39.4869217646911,-0.364143917187037
"2267",223763,1,"CAMPANAR",39.4915780440986,-0.407327859366416
"2268",223764,1,"ALGIROS",39.4686581948008,-0.337575344252806
"2269",223772,1,"POBLATS DEL SUD",39.4254299813059,-0.362022279383352
"2270",223775,1,"POBLATS DEL SUD",39.4345838413792,-0.388285847587311
"2271",223778,1,"POBLATS DE L'OEST",39.5044182041173,-0.419174087301064
"2272",223781,1,"BENIMACLET",39.485121533618,-0.357230771835569
"2273",223782,1,"PATRAIX",39.4592128428585,-0.407537770761053
"2274",223783,1,"PATRAIX",39.4581103117538,-0.406729319259674
"2275",223784,1,"JESUS",39.4519780377357,-0.388677771061777
"2276",223787,1,"L'OLIVERETA",39.4740076155953,-0.397555211762709
"2277",223788,1,"L'OLIVERETA",39.4677647427864,-0.392488812690364
"2278",223790,1,"CAMPANAR",39.4794363479639,-0.40054657438456
"2279",223811,1,"BENICALAP",39.4967711269392,-0.383015197037372
"2280",223815,1,"BENICALAP",39.4996449467477,-0.39250107405656
"2281",223817,1,"EXTRAMURS",39.4676902729433,-0.389134991423273
"2282",223819,1,"EXTRAMURS",39.4675107143864,-0.389553497328789
"2283",223822,1,"PATRAIX",39.4665117491351,-0.392551787457067
"2284",223823,1,"PATRAIX",39.4572585361994,-0.396641982764126
"2285",223825,1,"POBLATS MARITIMS",39.4738721678716,-0.327954303818895
"2286",223827,1,"LA SAIDIA",39.4850082900454,-0.381380895584056
"2287",223829,1,"LA SAIDIA",39.4820276675462,-0.370384723865475
"2288",223830,1,"EL PLA DEL REAL",39.4689044775073,-0.355835313182861
"2289",223832,1,"L'OLIVERETA",39.4661552138156,-0.407468631873867
"2290",223835,1,"JESUS",39.4487858699881,-0.38618114440509
"2291",223839,1,"JESUS",39.4541455725103,-0.386060787280988
"2292",223840,1,"POBLATS DE L'OEST",39.5008382137943,-0.414505040271028
"2293",223850,1,"CAMPANAR",39.4764648097837,-0.401708885413912
"2294",223852,1,"POBLATS MARITIMS",39.4523999187477,-0.334334673470671
"2295",223854,1,"POBLATS DEL SUD",39.3093192317565,-0.317654547345995
"2296",223855,1,"BENICALAP",39.4948890874367,-0.39440402569438
"2297",223856,1,"L'EIXAMPLE",39.4651653778858,-0.371783867432462
"2298",223857,1,"L'EIXAMPLE",39.4647544356794,-0.37149760407281
"2299",223858,1,"CAMINS AL GRAU",39.4612769606765,-0.342736209899684
"2300",223862,1,"POBLATS MARITIMS",39.4729710292298,-0.327963495771463
"2301",223863,1,"PATRAIX",39.4604650286704,-0.395373575572863
"2302",223866,1,"L'EIXAMPLE",39.4650539354176,-0.370518844675322
"2303",223867,1,"L'EIXAMPLE",39.4652634983374,-0.369384747220947
"2304",223868,1,"L'EIXAMPLE",39.4645936488102,-0.367600342267573
"2305",223874,1,"QUATRE CARRERES",39.4617038133902,-0.360532931484408
"2306",223879,1,"L'EIXAMPLE",39.4674060308201,-0.364611642512912
"2307",223880,1,"L'EIXAMPLE",39.4666082731258,-0.363295323905807
"2308",223882,1,"L'EIXAMPLE",39.4660971125529,-0.364521251570295
"2309",223884,1,"LA SAIDIA",39.4891907291374,-0.372965483235554
"2310",223885,1,"PATRAIX",39.4563285811741,-0.391719486083725
"2311",223887,1,"RASCANYA",39.4983486366231,-0.376553276893747
"2312",223888,1,"PATRAIX",39.4506083492092,-0.404058662737369
"2313",223892,1,"POBLATS DEL SUD",39.4325715379433,-0.375522595157817
"2314",223893,1,"EXTRAMURS",39.4711556723448,-0.391391352598165
"2315",223895,1,"L'OLIVERETA",39.473548724532,-0.402545484107003
"2316",223897,1,"POBLATS MARITIMS",39.4817941583213,-0.329205548449058
"2317",223899,1,"JESUS",39.4526484237416,-0.385923481573686
"2318",223904,1,"L'EIXAMPLE",39.4641547441929,-0.365385343014663
"2319",223907,1,"LA SAIDIA",39.4806702274769,-0.37075706814961
"2320",223910,1,"JESUS",39.4605934323136,-0.38627546020584
"2321",223917,1,"LA SAIDIA",39.4860607309254,-0.371857570445535
"2322",223922,1,"POBLATS MARITIMS",39.4481463307259,-0.331859989744504
"2323",223925,1,"POBLATS MARITIMS",39.4500960833789,-0.334103036624066
"2324",223926,1,"LA SAIDIA",39.4907889774525,-0.375409312467291
"2325",223929,1,"L'OLIVERETA",39.467779680252,-0.393218100752932
"2326",223930,1,"BENIMACLET",39.4879483797089,-0.361654444758697
"2327",223934,1,"POBLATS MARITIMS",39.4456234344356,-0.334646493658679
"2328",223935,1,"L'OLIVERETA",39.4671442336905,-0.407573312321177
"2329",223940,1,"LA SAIDIA",39.4893120956515,-0.375906629954486
"2330",223942,1,"L'EIXAMPLE",39.4628125765996,-0.361544116307742
"2331",223948,1,"L'OLIVERETA",39.4698653570413,-0.40440555608169
"2332",223951,1,"PATRAIX",39.4643796258011,-0.393602606679321
"2333",223952,1,"L'OLIVERETA",39.4658624429987,-0.408534128193596
"2334",223955,1,"PATRAIX",39.4525099249403,-0.404715569948389
"2335",223957,1,"L'OLIVERETA",39.4692993204592,-0.401290188349614
"2336",223960,1,"PATRAIX",39.451973592316,-0.405035965444677
"2337",223964,1,"L'OLIVERETA",39.4672824338945,-0.40824440634207
"2338",223966,1,"CAMPANAR",39.4860477711111,-0.389341497835537
"2339",223967,1,"PATRAIX",39.4529848232964,-0.403753763817353
"2340",223968,1,"PATRAIX",39.45287663563,-0.403693255748262
"2341",223973,1,"ALGIROS",39.4716798006643,-0.351958112621611
"2342",223976,1,"ALGIROS",39.4743123047828,-0.350423077260384
"2343",223980,1,"PATRAIX",39.455489795618,-0.402604909221403
"2344",223985,1,"L'EIXAMPLE",39.4683068920185,-0.370141353083504
"2345",223988,1,"POBLATS MARITIMS",39.4690233257073,-0.330287572005807
"2346",223989,1,"BENICALAP",39.4907639581173,-0.398669542902598
"2347",223991,1,"BENICALAP",39.4930620638951,-0.3901464671725
"2348",223993,1,"L'OLIVERETA",39.4669697441341,-0.410168301357823
"2349",223995,1,"L'OLIVERETA",39.467045791862,-0.409292596610732
"2350",223997,1,"JESUS",39.4590809521773,-0.388300484765739
"2351",223998,1,"RASCANYA",39.493717373858,-0.374501210953634
"2352",224002,1,"RASCANYA",39.4919143927553,-0.380876363572199
"2353",224003,1,"POBLATS DEL NORD",39.520371420212,-0.358660448851238
"2354",224004,1,"QUATRE CARRERES",39.4510201057334,-0.377867321702766
"2355",224006,1,"PATRAIX",39.4559483527199,-0.390900233663186
"2356",224010,1,"ALGIROS",39.4739247370623,-0.350187513186783
"2357",224015,1,"ALGIROS",39.4773321706911,-0.347737591226546
"2358",224020,1,"L'OLIVERETA",39.4678496617227,-0.414100530481283
"2359",224022,1,"L'OLIVERETA",39.4672479797968,-0.412511938286024
"2360",224031,1,"CAMINS AL GRAU",39.4629278581229,-0.339046126036274
"2361",224032,1,"POBLATS DEL SUD",39.4279898836836,-0.361986469211403
"2362",224034,1,"ALGIROS",39.4767938456987,-0.350466074290379
"2363",224037,1,"CAMPANAR",39.4801912722209,-0.395845525358927
"2364",224038,1,"CAMPANAR",39.4800369262291,-0.395679593977387
"2365",224040,1,"CAMPANAR",39.4811143287999,-0.393697557693629
"2366",224041,1,"QUATRE CARRERES",39.4435589073823,-0.36634279147681
"2367",224042,1,"PATRAIX",39.4625486319178,-0.396188279488677
"2368",224043,1,"POBLATS MARITIMS",39.464152517692,-0.334077661244
"2369",224051,1,"POBLATS MARITIMS",39.4815372394789,-0.331547309964164
"2370",224053,1,"QUATRE CARRERES",39.443383632953,-0.367391883235986
"2371",224055,1,"QUATRE CARRERES",39.4427359314517,-0.367641922956137
"2372",224062,1,"RASCANYA",39.4917824688277,-0.369440619537422
"2373",224064,1,"LA SAIDIA",39.4849599957901,-0.3830713110757
"2374",224065,1,"QUATRE CARRERES",39.451491226285,-0.374909852508665
"2375",224066,1,"POBLATS MARITIMS",39.4644756034262,-0.326397365690199
"2376",224068,1,"LA SAIDIA",39.487956225985,-0.370787762630629
"2377",224070,1,"L'OLIVERETA",39.4738022280083,-0.401247348532916
"2378",224072,1,"LA SAIDIA",39.4867305213591,-0.376146313328216
"2379",224073,1,"CAMINS AL GRAU",39.466935157065,-0.348787357188046
"2380",224077,1,"POBLATS DEL NORD",39.5295533967256,-0.384515641842978
"2381",224079,1,"POBLATS MARITIMS",39.461727854586,-0.331723409558141
"2382",224080,1,"PATRAIX",39.4531597761611,-0.402650611051519
"2383",224081,2,"L'OLIVERETA",39.4695744436008,-0.400404533697055
"2384",224082,1,"POBLATS DEL SUD",39.4241238898431,-0.364791932844177
"2385",224083,2,"CAMINS AL GRAU",39.4592513981357,-0.352752772526076
"2386",224084,2,"CAMINS AL GRAU",39.4575940193779,-0.350352862011761
"2387",224087,1,"CAMPANAR",39.4869158266946,-0.389626389236172
"2388",224091,1,"CAMPANAR",39.4836388745882,-0.383268517686071
"2389",224098,1,"BENICALAP",39.490919333739,-0.383887033875209
