"","station","wday","hour","mean.day"
"27636","165","4",11,8.1441144966145
"27637","165","4",12,9.65102475955417
"27638","165","4",13,10.7711935286935
"27639","165","4",14,11.7262851731602
"27640","165","4",15,12.4011562966188
"27641","165","4",16,12.1520707335965
"27642","165","4",17,11.0009052059052
"27643","165","4",18,9.09198683261183
"27644","165","4",19,7.49269841269842
"27645","165","4",20,7.26820436507936
"27646","165","4",21,7.12797619047619
"27647","165","4",22,7.25029761904762
"27648","165","4",23,7.42797619047619
"27649","165","5",0,7.46741071428572
"27650","165","5",1,7.49845238095238
"27651","165","5",2,7.57678571428572
"27652","165","5",3,7.80189255189255
"27653","165","5",4,7.78286528286528
"27654","165","5",5,7.81379731379731
"27655","165","5",6,7.63686727502517
"27656","165","5",7,7.7538665038665
"27657","165","5",8,8.01933251933252
"27658","165","5",9,8.17494303941672
"27659","165","5",10,8.59886363636364
"27660","165","5",11,10.2672188922189
"27661","165","5",12,11.5484459254196
"27662","165","5",13,13.0123313820682
"27663","165","5",14,13.9394701789439
"27664","165","5",15,14.6182884769531
"27665","165","5",16,13.5534102593313
"27666","165","5",17,11.6703560520735
"27667","165","5",18,9.20194299594454
"27668","165","5",19,8.0204018954019
"27669","165","5",20,7.70728228228228
"27670","165","5",21,7.63802016302016
"27671","165","5",22,7.70962033462033
"27672","165","5",23,7.73873873873874
"27673","165","6",0,7.91393178893179
"27674","165","6",1,7.87995495495495
"27675","165","6",2,7.81274131274131
"27676","165","6",3,8.0234962406015
"27677","165","6",4,7.94172932330827
"27678","165","6",5,7.71052631578947
"27679","165","6",6,7.44248405103668
"27680","165","6",7,7.77592592592593
"27681","165","6",8,8.06710419210419
"27682","165","6",9,8.94389382547277
"27683","165","6",10,9.53578081462697
"27684","165","6",11,11.2435942339967
"27685","165","6",12,13.7465684893287
"27686","165","6",13,15.4209946371711
"27687","165","6",14,15.7839277887355
"27688","165","6",15,16.2226969162192
"27689","165","6",16,15.6165481981847
"27690","165","6",17,12.6254733413556
"27691","165","6",18,9.78235945341208
"27692","165","6",19,8.78279405779406
"27693","165","6",20,8.38292562138716
"27694","165","6",21,8.36202686202686
"27695","165","6",22,8.90681540681541
"27696","165","6",23,9.47018722018722
"27697","165","7",0,10.0022662522663
"27698","165","7",1,9.97301587301587
"27699","165","7",2,9.8519536019536
"27700","165","7",3,9.46205357142857
"27701","165","7",4,9.20610119047619
"27702","165","7",5,9.23110119047619
"27703","165","7",6,9.24809523809524
"27704","165","7",7,9.5677380952381
"27705","165","7",8,9.8906746031746
"27706","165","7",9,10.1244581807082
"27707","165","7",10,10.9944832251082
"27708","165","7",11,12.4697825866944
"27709","165","7",12,14.7348280822361
"27710","165","7",13,16.892142029136
"27711","165","7",14,17.6627651185046
"27712","165","7",15,17.6808811947258
"27713","165","7",16,16.6035450871411
"27714","165","7",17,13.6167629064291
"27715","165","7",18,10.4395978290715
"27716","165","7",19,9.18131868131868
"27717","165","7",20,9.20343758805297
"27718","165","7",21,9.26190476190476
"27719","165","7",22,9.4041514041514
"27720","165","7",23,9.59566544566545
"27721","166","1",0,8.74587301587301
"27722","166","1",1,9.32891865079365
"27723","166","1",2,9.47514880952381
"27724","166","1",3,9.86755952380952
"27725","166","1",4,9.69962797619048
"27726","166","1",5,9.55863095238095
"27727","166","1",6,9.30625
"27728","166","1",7,9.03265241702742
"27729","166","1",8,8.78463293650794
"27730","166","1",9,8.55604166666667
"27731","166","1",10,8.27578643578644
"27732","166","1",11,8.32035887723388
"27733","166","1",12,9.02837031024531
"27734","166","1",13,10.1126488095238
"27735","166","1",14,11.2928670634921
"27736","166","1",15,11.8164572233322
"27737","166","1",16,11.9772269397269
"27738","166","1",17,10.9924064130314
"27739","166","1",18,9.36310175935176
"27740","166","1",19,7.94729270729271
"27741","166","1",20,7.74353670634921
"27742","166","1",21,8.32445165945166
"27743","166","1",22,8.69002976190476
"27744","166","1",23,8.8953373015873
"27745","166","2",0,9.24940476190476
"27746","166","2",1,9.49583333333333
"27747","166","2",2,9.67857142857143
"27748","166","2",3,9.73095238095238
"27749","166","2",4,9.653125
"27750","166","2",5,9.58392857142857
"27751","166","2",6,8.7774089105339
"27752","166","2",7,7.41345473970474
"27753","166","2",8,7.05367264679765
"27754","166","2",9,6.35606782106782
"27755","166","2",10,6.07774440836941
"27756","166","2",11,6.16180888555888
"27757","166","2",12,6.725238997114
"27758","166","2",13,8.03905587672132
"27759","166","2",14,8.74494873182373
"27760","166","2",15,8.44652049339549
"27761","166","2",16,8.95661241536241
"27762","166","2",17,9.13524801587302
"27763","166","2",18,8.20587733345087
"27764","166","2",19,7.41100531413031
"27765","166","2",20,8.12951548451548
"27766","166","2",21,9.87395833333333
"27767","166","2",22,10.3519841269841
"27768","166","2",23,10.6448908730159
"27769","166","3",0,10.7872916666667
"27770","166","3",1,10.9542857142857
"27771","166","3",2,11.3099816849817
"27772","166","3",3,11.4297924297924
"27773","166","3",4,11.4398148148148
"27774","166","3",5,11.2615486365486
"27775","166","3",6,10.3533577533578
"27776","166","3",7,8.19689014314521
"27777","166","3",8,7.2511396011396
"27778","166","3",9,6.29623917748918
"27779","166","3",10,5.95333881396382
"27780","166","3",11,5.62234987234987
"27781","166","3",12,6.14202380952381
"27782","166","3",13,7.92903478288094
"27783","166","3",14,9.19807414807415
"27784","166","3",15,8.74642070892071
"27785","166","3",16,8.85694444444444
"27786","166","3",17,9.19960589937965
"27787","166","3",18,8.93308906193521
"27788","166","3",19,8.74686915648454
"27789","166","3",20,8.77757242757243
"27790","166","3",21,9.2017797017797
"27791","166","3",22,9.31120268620268
"27792","166","3",23,9.8274309024309
"27793","166","4",0,9.99602157102157
"27794","166","4",1,10.2357041107041
"27795","166","4",2,10.7664835164835
"27796","166","4",3,11.0590048840049
"27797","166","4",4,11.1022181522182
"27798","166","4",5,10.901455026455
"27799","166","4",6,10.2724765974766
"27800","166","4",7,8.19639863608614
"27801","166","4",8,6.92301843989344
"27802","166","4",9,6.08926948051948
"27803","166","4",10,5.90375555000555
"27804","166","4",11,6.22835227272727
"27805","166","4",12,6.90797732496262
"27806","166","4",13,8.0885112840376
"27807","166","4",14,9.00282287157287
"27808","166","4",15,8.95454996392497
"27809","166","4",16,9.64887452824953
"27810","166","4",17,9.81886832938303
"27811","166","4",18,8.66345498047704
"27812","166","4",19,7.94196955821956
"27813","166","4",20,8.49518308080809
"27814","166","4",21,9.06029401154401
"27815","166","4",22,9.41066017316017
"27816","166","4",23,9.98816468253968
"27817","166","5",0,10.6821924603175
"27818","166","5",1,11.3396726190476
"27819","166","5",2,11.8453869047619
"27820","166","5",3,12.0442612942613
"27821","166","5",4,12.043956043956
"27822","166","5",5,12.0576923076923
"27823","166","5",6,11.1236693861694
"27824","166","5",7,9.21510492916185
"27825","166","5",8,8.60107180830865
"27826","166","5",9,7.5242784992785
"27827","166","5",10,7.42674817674818
"27828","166","5",11,7.07027541172278
"27829","166","5",12,7.80673011199327
"27830","166","5",13,9.13697467407145
"27831","166","5",14,9.85055207090811
"27832","166","5",15,9.95516580834886
"27833","166","5",16,9.97033692428429
"27834","166","5",17,10.0825964970702
"27835","166","5",18,9.68036320404742
"27836","166","5",19,9.11182607597081
"27837","166","5",20,9.14866332497912
"27838","166","5",21,9.39930451127819
"27839","166","5",22,9.62928153717628
"27840","166","5",23,10.1400062656642
"27841","166","6",0,10.4785401002506
"27842","166","6",1,10.9338450292398
"27843","166","6",2,11.3996240601504
"27844","166","6",3,11.6524725274725
"27845","166","6",4,11.4981684981685
"27846","166","6",5,11.3057590557591
"27847","166","6",6,10.2073635054404
"27848","166","6",7,8.03940971045044
"27849","166","6",8,7.06535508650893
"27850","166","6",9,6.7659893103972
"27851","166","6",10,6.77546193123116
"27852","166","6",11,6.63189573958805
"27853","166","6",12,7.12607933377164
"27854","166","6",13,8.77168518803134
"27855","166","6",14,10.2010256125641
