Código Sección;Código Distrito Sección;OBJECTID;Area;Código Distrito;geo_shape;geo_point_2d
10;0410;116;17648.421563;4;"{""coordinates"": [[[-0.38522412935190714, 39.48503278296934], [-0.3836603379460508, 39.48391202425724], [-0.3850124680859793, 39.48335239357473], [-0.38595971035606874, 39.48471600762086], [-0.38522412935190714, 39.48503278296934]]], ""type"": ""Polygon""}";39.48419361430427, -0.38490271492110767
27;0527;115;41719.110001;5;"{""coordinates"": [[[-0.36931848340761886, 39.48435842674005], [-0.36997002704882764, 39.48318853094904], [-0.37049267664137114, 39.48214182825763], [-0.37230051539006065, 39.48252506606377], [-0.3717577211420893, 39.48349023349455], [-0.3708538109791639, 39.48482109204339], [-0.36931848340761886, 39.48435842674005]]], ""type"": ""Polygon""}";39.48344606721433, -0.3707840372760894
24;1524;47;36494.319876;15;"{""coordinates"": [[[-0.3797435028579269, 39.493053199654085], [-0.3791748652265726, 39.49207643623892], [-0.37857263099318944, 39.491085398959925], [-0.380499594439266, 39.49066491336556], [-0.38089641189239654, 39.49172788551046], [-0.3812632647329153, 39.49271810172481], [-0.3797435028579269, 39.493053199654085]]], ""type"": ""Polygon""}";39.4918402359001, -0.3800035823970319
14;0414;91;15176.6551565;4;"{""coordinates"": [[[-0.3901718496443495, 39.48706739103715], [-0.3889499395348595, 39.486729137073326], [-0.3892240419947235, 39.485929017799954], [-0.3901156730699699, 39.485539147287355], [-0.3904668496809215, 39.4860380137545], [-0.3906530903034346, 39.48610976205376], [-0.3901718496443495, 39.48706739103715]]], ""type"": ""Polygon""}";39.48633318459047, -0.3898123540286468
15;0515;90;53973.254222;5;"{""coordinates"": [[[-0.37273374147041494, 39.48668787999692], [-0.37321231996388676, 39.48532487083877], [-0.3737842409980829, 39.48534231162722], [-0.37407191095911774, 39.4846686503147], [-0.37428020360651515, 39.4844436334032], [-0.3745837379859443, 39.48413969803059], [-0.3748628960090345, 39.48388475040011], [-0.37474984450272253, 39.48449478423178], [-0.37581233547128307, 39.48458635859375], [-0.37567736544782027, 39.48541210901665], [-0.376766696734416, 39.48548626340771], [-0.3762654025443947, 39.48635329228574], [-0.37480912139606615, 39.48649155838789], [-0.37273374147041494, 39.48668787999692]]], ""type"": ""Polygon""}";39.48563668809763, -0.3746829737898538
8;1408;83;31670.005157;14;"{""coordinates"": [[[-0.357556670372412, 39.48722203859356], [-0.35759346985845775, 39.48705621356806], [-0.3574059499409474, 39.487038435940356], [-0.35626862084788147, 39.48692697265092], [-0.35642810651704565, 39.48593964774302], [-0.35780905445698263, 39.48608366640996], [-0.35880177252989226, 39.48621434941388], [-0.3593088220073317, 39.486275421812756], [-0.35937253934646973, 39.48672280313285], [-0.35935285881096773, 39.486839460666566], [-0.35934578549869434, 39.486987944346986], [-0.35935878913044184, 39.487181928049736], [-0.3592977976964208, 39.48746882204754], [-0.357556670372412, 39.48722203859356]]], ""type"": ""Polygon""}";39.48666558058934, -0.35790635855729247
40;0540;75;41721.6022825;5;"{""coordinates"": [[[-0.37216656844093476, 39.488260589245215], [-0.37099193330287694, 39.4879232159946], [-0.37155168936996513, 39.48648998084498], [-0.37218944042047714, 39.48668908509471], [-0.37273374147041494, 39.48668787999692], [-0.37480912139606615, 39.48649155838789], [-0.3752758447420793, 39.487875930987386], [-0.37261554613494213, 39.48735636098283], [-0.37216656844093476, 39.488260589245215]]], ""type"": ""Polygon""}";39.48723785945027, -0.3730475305472707
9;1409;67;41275.209836;14;"{""coordinates"": [[[-0.35901188345988594, 39.48891722824811], [-0.35910838867363953, 39.488306826614746], [-0.3592083615450544, 39.48785416580745], [-0.3574720107457173, 39.48763450679065], [-0.357556670372412, 39.48722203859356], [-0.3592977976964208, 39.48746882204754], [-0.35935878913044184, 39.487181928049736], [-0.35934578549869434, 39.486987944346986], [-0.35935285881096773, 39.486839460666566], [-0.35937253934646973, 39.48672280313285], [-0.3593088220073317, 39.486275421812756], [-0.35880177252989226, 39.48621434941388], [-0.3588823956074704, 39.48579277055164], [-0.36029816569311335, 39.48599610800516], [-0.3602427641134366, 39.48634619087119], [-0.36026209423440736, 39.48798621423714], [-0.3607637296512455, 39.48805616617114], [-0.360551356943016, 39.48848376237335], [-0.3602606640382306, 39.48906594378062], [-0.35901188345988594, 39.48891722824811]]], ""type"": ""Polygon""}";39.48753028924693, -0.3595290730090979
2;1602;63;38682.3215955;16;"{""coordinates"": [[[-0.39306657172423765, 39.48942510961691], [-0.39227453425456754, 39.49061000233242], [-0.3921894721780667, 39.49057205812452], [-0.3909500070409912, 39.49002172400608], [-0.389470864329285, 39.48855610433288], [-0.39052352527076106, 39.48823291936472], [-0.39306657172423765, 39.48942510961691]]], ""type"": ""Polygon""}";39.48935344236505, -0.39136093287698176
33;0533;59;57448.1097525;5;"{""coordinates"": [[[-0.37847884883946276, 39.49110580507747], [-0.3779147504878322, 39.48958411609924], [-0.3806712778078466, 39.48895713362787], [-0.3811840712934074, 39.488847073437604], [-0.3817584412832463, 39.489206855117175], [-0.3821647490935061, 39.49028804564966], [-0.380499594439266, 39.49066491336556], [-0.37857263099318944, 39.491085398959925], [-0.37847884883946276, 39.49110580507747]]], ""type"": ""Polygon""}";39.489950074813414, -0.380015716895486
8;1608;53;33057.5850335;16;"{""coordinates"": [[[-0.38873595304584135, 39.49162958822924], [-0.38836729555231353, 39.49231497037615], [-0.38582773368640755, 39.491397523620556], [-0.38558267597244095, 39.49068482044471], [-0.38658594012726843, 39.490459657053705], [-0.388274366902167, 39.490993103290876], [-0.3889610672644547, 39.491206729560275], [-0.38873595304584135, 39.49162958822924]]], ""type"": ""Polygon""}";39.49130244684121, -0.387287530132565
32;1532;51;13385.0587505;15;"{""coordinates"": [[[-0.3791748652265726, 39.49207643623892], [-0.37780950223396514, 39.49238345164373], [-0.37745288112456565, 39.491334898915014], [-0.37847884883946276, 39.49110580507747], [-0.37857263099318944, 39.491085398959925], [-0.3791748652265726, 39.49207643623892]]], ""type"": ""Polygon""}";39.49173685957847, -0.3782601526530484
12;1512;31;42748.298816;15;"{""coordinates"": [[[-0.3710504450348259, 39.4948342167114], [-0.37205339244415714, 39.49267229819609], [-0.37272664832972463, 39.49125513857617], [-0.3737413386572948, 39.49196274362476], [-0.3738837153090717, 39.4920605536405], [-0.37336149954141284, 39.49307574006592], [-0.37282539013148636, 39.49391945220253], [-0.3725272953419425, 39.49430908827782], [-0.37225294867447317, 39.4944154936268], [-0.37194725840533077, 39.49467884270539], [-0.37162955434276934, 39.4951446072766], [-0.3710504450348259, 39.4948342167114]]], ""type"": ""Polygon""}";39.493161677034465, -0.37248991857421454
37;1037;407;79519.2015335;10;"{""coordinates"": [[[-0.35838674005755433, 39.459039115379156], [-0.3580090325464158, 39.458674682562965], [-0.3586269918825278, 39.45789146026338], [-0.36043033335608826, 39.45574331328798], [-0.3606792039087327, 39.455442666290054], [-0.36151203632069207, 39.45443007836144], [-0.3631526924742116, 39.456778069390374], [-0.3613952219543762, 39.45752192904488], [-0.36132218084838447, 39.45755180150251], [-0.3601349491761664, 39.458042836740304], [-0.358824158932983, 39.45853556510955], [-0.35838674005755433, 39.459039115379156]]], ""type"": ""Polygon""}";39.456757924207, -0.360784216482715
41;0941;402;36326.435126;9;"{""coordinates"": [[[-0.3832936578686286, 39.459976526208834], [-0.382995942997602, 39.45991576979877], [-0.38353874725366216, 39.45779741405649], [-0.3858455064541878, 39.45805203026565], [-0.38564919838386136, 39.458871913003655], [-0.38462749244211714, 39.4594074724802], [-0.3832936578686286, 39.459976526208834]]], ""type"": ""Polygon""}";39.45875786750562, -0.3843069233774205
37;0837;365;30403.56775;8;"{""coordinates"": [[[-0.4034696211296984, 39.46281193292947], [-0.4007484699404602, 39.462931273434535], [-0.4006260587718499, 39.461770908601196], [-0.4034039930047447, 39.46166635240599], [-0.4034696211296984, 39.46281193292947]]], ""type"": ""Polygon""}";39.46229331902302, -0.40205849159590246
2;1002;379;33766.2390335;10;"{""coordinates"": [[[-0.36627881263439843, 39.46089838986089], [-0.3661209568990383, 39.46096237839081], [-0.36544672788059557, 39.46002369477224], [-0.3665436884335638, 39.45963416096567], [-0.36880028404365267, 39.45882945433449], [-0.3692443389498821, 39.45963227231843], [-0.36826756645517333, 39.46005158891438], [-0.36627881263439843, 39.46089838986089]]], ""type"": ""Polygon""}";39.45988256693689, -0.36734610687484814
32;0232;377;168470.1203795;2;"{""coordinates"": [[[-0.3787261814880606, 39.46131498162627], [-0.3780925749162049, 39.46037278149007], [-0.3772304780757471, 39.45913264437762], [-0.37629534372038304, 39.45790435637622], [-0.37464146721468927, 39.45861923459873], [-0.3739670871098656, 39.457662578172766], [-0.3757687235613473, 39.456919523918096], [-0.3771822133744191, 39.45635685854214], [-0.37843396786447897, 39.45582655385518], [-0.37983571513121284, 39.455227555441624], [-0.3812388903732512, 39.45462857195775], [-0.3787261814880606, 39.46131498162627]]], ""type"": ""Polygon""}";39.45765325347233, -0.37814919506987743
32;1232;371;70097.8284165;12;"{""coordinates"": [[[-0.33989588380133157, 39.460446192758546], [-0.3400701143204393, 39.46006730839146], [-0.3406208545537822, 39.458251142837696], [-0.34083924474243954, 39.45783723252857], [-0.340865930043372, 39.457842347485254], [-0.34357318427824424, 39.4584267405856], [-0.3437476073696429, 39.45846224895636], [-0.34240925162364894, 39.459562260951884], [-0.3429906546270831, 39.45970617275526], [-0.3422561158234807, 39.46116230957202], [-0.33989588380133157, 39.460446192758546]]], ""type"": ""Polygon""}";39.4594422333992, -0.34162266427084653
6;1606;517;45756.9983765;16;"{""coordinates"": [[[-0.3843523109585259, 39.49095892479797], [-0.3825539355746324, 39.49134183172392], [-0.3821647490935061, 39.49028804564966], [-0.3857315618200608, 39.48942694928354], [-0.3861587352211082, 39.48933295826676], [-0.38658594012726843, 39.490459657053705], [-0.38558267597244095, 39.49068482044471], [-0.3843523109585259, 39.49095892479797]]], ""type"": ""Polygon""}";39.49035090343485, -0.384390708833374
26;0226;506;22312.869094;2;"{""coordinates"": [[[-0.3716979196305564, 39.461678731527485], [-0.3711296114488579, 39.46097219995679], [-0.37168580036313104, 39.459858688374354], [-0.37209408289977225, 39.45968324056801], [-0.3729690407821261, 39.460946236579254], [-0.37277900423023685, 39.46105455082157], [-0.3727639541078649, 39.461666800203446], [-0.3716979196305564, 39.461678731527485]]], ""type"": ""Polygon""}";39.460823598536386, -0.372043047283245
26;1226;501;12167.009459;12;"{""coordinates"": [[[-0.34678408662807797, 39.4626448063276], [-0.3463604873058269, 39.46251872343506], [-0.3464647341028743, 39.4623077851978], [-0.34599005149744066, 39.46216751692019], [-0.3465454904335705, 39.46103957324353], [-0.3466719583334291, 39.461073243649324], [-0.3474522493865993, 39.461280978648944], [-0.3468648631684877, 39.46247924956749], [-0.34678408662807797, 39.4626448063276]]], ""type"": ""Polygon""}";39.461790917586995, -0.346712545135213
37;0737;2014;231817.333557;7;"{""coordinates"": [[[-0.41293042982299194, 39.463125980236335], [-0.41290742123011964, 39.463159449462275], [-0.41289765273066953, 39.4631777992632], [-0.412890675880544, 39.46321396766332], [-0.41290020064242033, 39.463291286492705], [-0.41286788323522305, 39.46333477354088], [-0.41280335735153056, 39.4634153537453], [-0.4127430943954689, 39.46350540703166], [-0.4126971617186533, 39.46360831963849], [-0.41264786312432844, 39.463707968154516], [-0.4126415233964186, 39.46373760128132], [-0.4126354338173568, 39.4637604833351], [-0.41262500885187076, 39.463806268477335], [-0.41259033895741454, 39.46384610853389], [-0.4125652369756661, 39.46387615275779], [-0.41253338943336565, 39.46392200147624], [-0.4125333771960189, 39.46396937877255], [-0.412521377995675, 39.464003696617574], [-0.41247331225536255, 39.46402834675363], [-0.41244014552805447, 39.46407497687019], [-0.41241924521725176, 39.46412053776807], [-0.41241350038269753, 39.464189940199944], [-0.41239980707998897, 39.46427216543488], [-0.4123662993008499, 39.46437974184185], [-0.4123049695757884, 39.464522689130575], [-0.4122802018960704, 39.46458321768252], [-0.41220326307788, 39.46475657358025], [-0.4121369984348535, 39.464910978248156], [-0.41212290239826643, 39.46493443872864], [-0.41210449616371314, 39.464969766986115], [-0.4120544527084727, 39.465108902446055], [-0.41204664452657674, 39.46513925957447], [-0.41203817654059594, 39.465203096924284], [-0.41203183288177403, 39.46522874800703], [-0.4120008284399346, 39.46527784951305], [-0.41194003490158904, 39.46535298086486], [-0.41181024731418403, 39.46552033981696], [-0.41175027485424737, 39.46569308224051], [-0.4116537379854893, 39.465916585953224], [-0.4099299830764243, 39.46604613410345], [-0.41032798594332504, 39.46974861286352], [-0.41015399803472025, 39.469758248898984], [-0.40750355648468395, 39.469942373607175], [-0.40629214887841997, 39.469933351748544], [-0.40554758684499503, 39.4697951125073], [-0.40580824030866386, 39.46907571974626], [-0.4061060033080354, 39.46804185413412], [-0.406036015771405, 39.46742319537131], [-0.4081363469743004, 39.46728087981757], [-0.40796453641233016, 39.46568699568182], [-0.40819746688733105, 39.46567417291814], [-0.40812439189557165, 39.4650013931013], [-0.40856558680101285, 39.46464186900983], [-0.40841689554785626, 39.46335399956465], [-0.41293042982299194, 39.463125980236335]]], ""type"": ""Polygon""}";39.46662624089668, -0.4091610435627136
35;0235;263;53427.9403755;2;"{""coordinates"": [[[-0.37042189845868867, 39.470311768385166], [-0.37010397813824086, 39.47030457414662], [-0.36807067271416233, 39.467393756366356], [-0.36917136438920994, 39.4669277089736], [-0.3701975316957988, 39.46649148632486], [-0.37094301595234974, 39.4675668867816], [-0.36992375620928664, 39.468012271952425], [-0.37112551749880224, 39.46974212517277], [-0.37042189845868867, 39.470311768385166]]], ""type"": ""Polygon""}";39.46827268215221, -0.36974305366865856
17;0317;247;38262.297345;3;"{""coordinates"": [[[-0.3881242582834639, 39.47161642198186], [-0.3874781370440417, 39.470692008415554], [-0.3886445778429817, 39.4697092468491], [-0.3900851072467535, 39.469399281392846], [-0.39083921316263776, 39.47044772437199], [-0.3895649966453564, 39.47099115970222], [-0.3886960145675638, 39.47136351101514], [-0.3881242582834639, 39.47161642198186]]], ""type"": ""Polygon""}";39.47044620313449, -0.3891051447837035
5;0705;241;26725.313907;7;"{""coordinates"": [[[-0.39386616148436876, 39.472263356378214], [-0.3934970276829294, 39.47175959257263], [-0.39336164678823393, 39.47157187523476], [-0.3930457400428796, 39.47114137445604], [-0.39440585076324397, 39.47057280004798], [-0.3962900960557501, 39.47118258745131], [-0.39628413127701806, 39.47161487733683], [-0.3947086021456418, 39.47151199169909], [-0.39469342483166747, 39.471899030742044], [-0.39386616148436876, 39.472263356378214]]], ""type"": ""Polygon""}";39.47132659628338, -0.39453864875887196
34;0134;240;102205.606504;1;"{""coordinates"": [[[-0.3778093246770865, 39.470911134104554], [-0.3788285627947225, 39.469537781755186], [-0.37985190179745104, 39.46815099000402], [-0.380888876814457, 39.46854823056451], [-0.38138093500631537, 39.4687349908713], [-0.3834525008374763, 39.4703311659887], [-0.3835646606465379, 39.4705949466614], [-0.38268383676677875, 39.47089491561099], [-0.38146153614742456, 39.47088539798559], [-0.38118689201883815, 39.47084767838985], [-0.37975044920104695, 39.47122068628757], [-0.37979397938872383, 39.47199641559542], [-0.3792135607568036, 39.47182116895218], [-0.37885718779383537, 39.47156088505392], [-0.37843261673450534, 39.47137563642196], [-0.3778093246770865, 39.470911134104554]]], ""type"": ""Polygon""}";39.470073989823725, -0.3804434992788401
16;0716;230;45829.0709705;7;"{""coordinates"": [[[-0.4015876458841427, 39.47281915459766], [-0.40138367135261044, 39.472756036260364], [-0.3990522087218492, 39.47201920762404], [-0.3989817432826285, 39.471999612845885], [-0.39906081795379567, 39.47079420880747], [-0.3991459851426364, 39.47034116906559], [-0.40084567782607183, 39.470347674151974], [-0.4008225533507696, 39.470968757263506], [-0.4015610424615927, 39.47095825434976], [-0.40157827671231666, 39.47149015171599], [-0.4015876458841427, 39.47281915459766]]], ""type"": ""Polygon""}";39.47147296664046, -0.4003140793156542
